"Timestamp","andaman_sea","Arabian_sea","asia","beijing_a","beijing_b","East_China_sea","East_China","hebei_a","hebei_b","hong","india","kazakhstan","korea","Liaoning","mid-china","mongolia","nepal","North_Pacific_ocean","Russia","South_China_sea","South_China","Tianjin","waliguan","west_China","pc_andaman_sea","pc_Arabian_sea","pc_asia","pc_beijing_a","pc_beijing_b","pc_East_China_sea","pc_East_China","pc_hebei_a","pc_hebei_b","pc_hong","pc_india","pc_kazakhstan","pc_korea","pc_Liaoning","pc_mid-china","pc_mongolia","pc_nepal","pc_North_Pacific_ocean","pc_Russia","pc_South_China_sea","pc_South_China","pc_Tianjin","pc_waliguan","pc_west_China"
"23/03/2017 09:00 UTC",0.0,0.0,0.0,9.4393831937025918e-05,2.9604677157610268e-05,8.239482618411796e-06,1.3980725542976063e-06,0.00072709638702366007,4.8375237940889312e-05,0.0,0.0,3.3103583100000001e-08,0.0,1.0331811617385253e-07,0.00015887582313056585,0.00066987970901069669,0.0,0.0,0.00039866125576185627,0.0,2.0111673241163018e-05,4.1612900703224997e-05,0.00054802757417667808,9.8402567408818509e-06,0.0,0.0,0.0,3.4247154211276714,1.0740913078601781,0.29893778657289405,0.050723659992452076,26.379882648978498,1.7551085698842104,0.0,0.0,0.0012010355889862114,0.0,0.0037484985881123174,5.764195290668952,24.303996592488925,0.0,0.0,14.463883099105477,0.0,0.72967434503180573,1.5097632952465065,19.883062759208421,0.35701568965688707
"23/03/2017 12:00 UTC",0.0,0.0,0.0,0.00018273851615548822,8.8869526600023562e-05,2.3780188552821881e-05,1.7729555502355119e-06,0.0012131720751266581,0.00012506502242029749,0.0,0.0,3.3457713200000002e-08,0.0,2.0537642587239399e-07,0.00017539649950148466,0.00064407080033702252,0.0,0.0,0.00035312569372007382,0.0,3.2985872264255464e-05,0.00013944803162915499,0.00049117223711287556,1.1303556993633487e-05,0.0,0.0,0.0,5.246373275785313,2.5514200246068532,0.68272276880318539,0.05090107336756701,34.829841501273229,3.5905829004491121,0.0,0.0,0.0009605618787667811,0.0,0.0058963015287725427,5.0355859673715795,18.491098131313848,0.0,0.0,10.13814296789946,0.0,0.94701545337277504,4.0035151969690093,14.101421817412991,0.32452205796754718
"23/03/2017 15:00 UTC",0.0,0.0,0.0,0.0002743580675454704,0.00020471894010399362,5.1499062919998136e-06,2.5010708375769566e-07,0.0017967576808564328,0.00024739280765526329,0.0,0.0,6.8707475299999995e-08,0.0,7.0623119912002192e-08,0.00020411721409213594,0.00065087551039411974,0.0,0.0,0.00028745087882774448,0.0,4.2608263638675733e-05,0.00012981961694782484,0.00051253426708330408,1.1001523217158481e-05,0.0,0.0,0.0,6.2822791206108644,4.6876752505036317,0.11792308154368719,0.0057269776109187534,41.142341336001749,5.6648258388260384,0.0,0.0,0.0015732708039851587,0.0,0.0016171354304426893,4.6738968666768272,14.903814076428556,0.0,0.0,6.5820796538505029,0.0,0.97564838321502079,2.9726228803600026,11.736062123128162,0.25191400500958755
"23/03/2017 18:00 UTC",0.0,0.0,0.0,0.00029836250717984802,0.00024442912886369668,1.3334808728092493e-05,9.3085014511792527e-08,0.0021270264843755351,0.00032732881566723844,0.0,0.0,5.5916736799999993e-08,0.0,1.0754048906804059e-07,0.00020612948305299782,0.00064508117366541412,0.0,0.0,0.00023675750064195241,0.0,0.00010542284957606356,0.00011539534755806421,0.00054800295010499144,9.7880891756036132e-06,0.0,0.0,0.0,6.1173507458734244,5.0115503046976633,0.27340466766390581,0.0019085296216863712,43.610596967010764,6.7112493241680697,0.0,0.0,0.001146465401445693,0.0,0.002204911391951208,4.2262895523286037,13.226151758043539,0.0,0.0,4.8542582874534785,0.0,2.1614932572526411,2.3659601942851816,11.235749046527751,0.20068598827989262
"23/03/2017 21:00 UTC",0.0,0.0,0.0,0.00030835828327043332,0.00027436085620892372,2.9110000417951492e-05,2.0965012831684857e-07,0.0022986466817333288,0.00039276070821282739,0.0,0.0,1.1862565600000001e-08,0.0,1.1795918528524266e-07,0.00019946016933202807,0.00061083075724266845,0.0,0.0,0.00020479736074506359,0.0,0.00022409519307144265,9.2901634747425245e-05,0.0005591325579716982,1.074742348936601e-05,0.0,0.0,0.0,5.9236547641475923,5.2705540313060766,0.55921180657536373,0.00402744161187037,44.157689629501462,7.5450505681226163,0.0,0.0,0.00022788342990554943,0.0,0.0022660311974726033,3.8316894548447626,11.734241372900252,0.0,0.0,3.93421849672968,0.0,4.3049356222288591,1.7846681640332369,10.741103516633368,0.20646121673748166
"24/03/2017 00:00 UTC",0.0,0.0,0.0,0.00027737795816999629,0.00020268988194410551,3.2324777926851575e-05,1.4237149869637591e-07,0.001933969498823674,0.0002159742351970351,6.8532504611267834e-08,0.0,3.0569246960000001e-07,0.0,3.8121379884072869e-09,0.0002205546864592704,0.00061830893783711692,0.0,0.0,0.00015715334697910676,0.0,0.00026344559588914343,4.9406664015683185e-05,0.00062207112618408041,1.2533386020635548e-05,0.0,0.0,0.0,6.0216686129156676,4.4002461778537461,0.70174682208272998,0.0030907790609241911,41.985035531429865,4.6886395799604275,0.0014877895659223617,0.0,0.0066363555400708553,0.0,8.2758672766734272e-05,4.7880777609203156,13.423025926873134,0.0,0.0,3.4116819633474953,0.0,5.7192074180756487,1.0725818299872785,13.504700230174848,0.2720904635391494
"24/03/2017 03:00 UTC",0.0,0.0,0.0,0.00016298025878335308,8.8436251965240398e-05,2.0037216731670921e-05,2.0213677977840019e-07,0.0014154612517298716,6.7949506585023492e-05,7.5814292215898501e-08,0.0,5.4164692075931293e-07,0.0,2.3060244999593826e-08,0.00027999631534436056,0.00059376195476330091,0.0,0.0,0.00010393707707570028,0.0,0.00020449124618393387,2.7661752749386314e-05,0.00072448278831051846,2.1770642172618816e-05,0.0,0.0,0.0,4.3908579958790215,2.3825647778810009,0.53982349738669433,0.0054457754722983713,38.134001022029601,1.8306305102968643,0.0020425160302426039,0.0,0.014592532437445122,0.0,0.00062126702889821379,7.5433924895204783,15.996565757002537,0.0,0.0,2.8001731581048817,0.0,5.5092072506004808,0.74523644241554798,19.518321222931377,0.58652378498265201
"24/03/2017 06:00 UTC",0.0,0.0,0.0,8.7998926616884398e-05,3.2983497518710853e-05,1.2044216085196305e-05,6.2457994221614184e-09,0.0010075897003107698,2.5158029046078492e-05,2.1400558550370179e-07,0.0,6.5578899250717032e-07,0.0,0.0,0.00036981596857833967,0.00058728241180257897,0.0,0.0,6.4595941239038561e-05,0.0,0.0001509874014757404,1.3862487407209252e-05,0.00078810240119160354,3.2062389477437944e-05,0.0,0.0,0.0,2.7730526302292215,1.0393873887419747,0.37954150554030031,0.00019681979293808443,31.751515342944508,0.79278851799341554,0.0067438180734686309,0.0,0.020665449687410801,0.0,0.0,11.653768787790703,18.506646607482921,0.0,0.0,2.0355696556948542,0.0,4.7579672490396252,0.43683950070710642,24.83495561291333,1.0103611133682129
"24/03/2017 09:00 UTC",0.0,0.0,0.0,8.1464344971947036e-05,2.680289214634142e-05,1.189756367451508e-05,1.0673508627855055e-07,0.00097425240018136525,1.5718704447283957e-05,1.2013538400700504e-07,0.0,7.0040401052155518e-07,0.0,7.1110842249516097e-08,0.00039693803855122905,0.00059532656805633686,0.0,0.0,4.6059002954975681e-05,0.0,0.00017174479108038088,1.5788992607679006e-05,0.00077020238973012404,3.5287308344340501e-05,0.0,0.0,0.0,2.5923572829028587,0.85292127104630833,0.37860411019140494,0.0033965224706679715,31.002646689977915,0.50020040013512934,0.0038229465635811113,0.0,0.022288246941348087,0.0,0.0022628882594265022,12.631356889370451,18.944473989668214,0.0,0.0,1.4656889685259533,0.0,5.4652604168261831,0.50243710902371974,24.509370019652565,1.1229122484442848
"24/03/2017 12:00 UTC",0.0,0.0,0.0,0.00019506283293544205,9.5037310206294901e-05,1.6113126964615856e-05,1.4397573565685138e-08,0.0013647714130207648,0.00010837889331569836,0.0,0.0,4.9476247071319489e-07,0.0,0.0,0.00041392531283310143,0.00059621881968875397,0.0,0.0,3.6873738796528238e-05,0.0,0.0002778131338357731,0.00011249607148263195,0.00074304247370805127,3.2707993584427716e-05,0.0,0.0,0.0,4.8851806117431043,2.3801275631307122,0.40353938398991712,0.00036057482699694023,34.179524341045742,2.7142560188452238,0.0,0.0,0.012390899860180674,0.0,0.0,10.366402879174835,14.931786719532697,0.0,0.0,0.9234710228518862,0.0,6.9575906115916952,2.8173671992455036,18.608858651517469,0.81914352264404133
"24/03/2017 15:00 UTC",0.0,0.0,0.0,0.00027352880191557327,0.00019330919182238262,2.8834573564497311e-05,4.2636114768820108e-07,0.0016992899722695219,0.00028335850071741577,1.1909058555336519e-07,0.0,1.315152453512137e-06,0.0,0.0,0.00038033005616838197,0.00057387365306348797,0.0,0.0,3.1076885132527242e-05,0.0,0.00046630998819651196,0.00015696272747022178,0.00069249003220436204,2.7191277489743759e-05,0.0,0.0,0.0,5.6885424823136237,4.0202258124274293,0.59966883023773276,0.0088669766563776141,35.339909835192962,5.8929694341776813,0.0024767112290172044,0.0,0.027351052430785491,0.0,0.0,7.9096741062111455,11.934774810075668,0.0,0.0,0.6463018887090618,0.0,9.6977874330096157,3.2643331784481298,14.401624030763402,0.5654934181173662
"24/03/2017 18:00 UTC",0.0,0.0,0.0,0.0002670420243445085,0.00021705315598129351,4.7936878939900994e-05,6.6362714703509016e-06,0.0019154980717249739,0.00048425343480884098,3.4448991684377287e-07,0.0,2.3115049201018564e-06,0.0,6.9379573375028729e-07,0.00033258545897705969,0.00065825056423947663,0.0,0.0,4.575636656099098e-05,0.0,0.00063435762290030512,0.00022004480725406413,0.00071122753763381836,2.0564788470084807e-05,0.0,0.0,0.0,4.7989810365162731,3.900636920451269,0.86146805375313562,0.11925965966428557,34.423192170804384,8.702461929802574,0.0061907880688904411,0.0,0.041539785000551319,0.0,0.012468122115447074,5.9768544466727578,11.829344024841857,0.0,0.0,0.82228232041410765,0.0,11.399966766057466,3.9543995361337139,12.781387027494828,0.36956741220844846
"24/03/2017 21:00 UTC",0.0,0.0,0.0,0.00023664942491698324,0.0001702886774233069,8.0909326525839916e-05,6.5599510508612075e-05,0.0019069800116850342,0.00075612039067160888,7.9658529176259904e-07,0.0,2.6671397661139932e-06,0.0,1.3571047863028661e-05,0.00028112679095561858,0.00077488945083546473,0.0,0.0,0.00022126323194637777,0.0,0.00072884322812621764,0.00023663901358663859,0.00074213951662988997,1.8322303193789877e-05,0.0,0.0,0.0,3.7944011437935412,2.7303829393067511,1.2972879237754693,1.0518126456191141,30.576229543204903,12.1235201658167,0.012772328279493747,0.0,0.042764516257541484,0.0,0.21759613213519097,4.5075445145375213,12.424460442255773,0.0,0.0,3.5477012491000557,0.0,11.686162260560931,3.7942342100949613,11.89935294261833,0.29377704264371984
"25/03/2017 00:00 UTC",0.0,0.0,0.0,0.0001380190911492399,7.2484477538501031e-05,0.00019728813651853638,0.00018842688802303426,0.0011434948535457448,0.00050831053516947459,5.2460103492883628e-07,0.0,3.8947767463344684e-06,0.0,7.5534031058011264e-05,0.00020225036740248908,0.00072564678617044616,0.0,0.0,0.00080163008412123277,0.0,0.00071368649915533864,0.00017315139331564332,0.00060786899624357983,1.443080136502931e-05,0.0,0.0,0.0,2.4793957156026432,1.3021220583341395,3.544113762453089,3.3849289614831886,20.541913564909066,9.1313669188860089,0.0094240119071413875,0.0,0.06996635536201809,0.0,1.3569046965026439,3.6332560245202967,13.035628025737363,0.0,0.0,14.400603420284996,0.0,12.820771630613226,3.1105176766685183,10.919850090190304,0.25923708654535282
