"Timestamp","CAF","Ghana","Guinea","Inland_Angola","Offshore_Angola","Warri","pc_CAF","pc_Ghana","pc_Guinea","pc_Inland_Angola","pc_Offshore_Angola","pc_Warri"
"05/08/2011 00:00 UTC",0.0,0.0,0.0,0.00010189433050968231,0.0017410243683019157,6.6236859009230705e-08,0.0,0.0,0.0,5.5287663256241428,94.467639675438193,0.0035939989376597417
"06/08/2011 03:00 UTC",0.0,0.0,0.0,0.00014492847907437341,0.0018122506763376994,1.3617704246189875e-07,0.0,0.0,0.0,7.4044522449343191,92.588590417113863,0.006957337951832651
"06/08/2011 06:00 UTC",0.0,0.0,0.0,0.00014835035706148433,0.0019336785214283617,1.055180061126635e-07,0.0,0.0,0.0,7.1249174554315218,92.87001476381954,0.0050677807489391954
"06/08/2011 09:00 UTC",0.0,0.0,0.0,0.0001543120670476288,0.0019107149816734645,2.2878457385008987e-07,0.0,0.0,0.0,7.471813639738607,92.517108576571758,0.011077783689640193
"06/08/2011 12:00 UTC",0.0,0.0,0.0,0.00016385728137410113,0.0018305445513694919,1.101623365705157e-07,0.0,0.0,0.0,8.215407166178279,91.779069561119314,0.0055232727024079912
"06/08/2011 15:00 UTC",0.0,0.0,0.0,0.00015541564712810024,0.0017739141527367015,1.6014696918039049e-07,0.0,0.0,0.0,8.0547528834299005,91.936947152662896,0.0082999639072060902
"06/08/2011 18:00 UTC",0.0,0.0,0.0,0.00015734617900957512,0.0018539174565234686,2.2436614105029416e-08,0.0,0.0,0.0,7.8231625619323353,92.175721902370597,0.0011155356970715363
"06/08/2011 21:00 UTC",0.0,0.0,0.0,0.000158950501330642,0.0019212851312234089,3.6952880115991595e-08,0.0,0.0,0.0,7.6408496868917748,92.357373965125035,0.0017763479831792947
"06/08/2011 00:00 UTC",0.0,0.0,0.0,0.00012691592513685445,0.00222687106416096,0.0,0.0,0.0,0.0,5.3919885577545923,94.608011442245413,0.0
"07/08/2011 03:00 UTC",0.0,0.0,0.0,0.00017881243398643076,0.0018404434590675676,0.0,0.0,0.0,0.0,8.8553627403799791,91.144637259620026,0.0
"07/08/2011 06:00 UTC",0.0,0.0,0.0,0.00020738374433578789,0.0016336019816750418,0.0,0.0,0.0,0.0,11.264820873172155,88.735179126827845,0.0
"07/08/2011 09:00 UTC",0.0,0.0,0.0,0.00023367809542219182,0.0014872305864648521,0.0,0.0,0.0,0.0,13.578762073880329,86.421237926119659,0.0
"07/08/2011 12:00 UTC",0.0,0.0,0.0,0.00026239736188063862,0.0012811955590854181,9.6096106724546851e-09,0.0,0.0,0.0,16.999023821410834,83.000353634217674,0.00062254437150114608
"07/08/2011 15:00 UTC",0.0,0.0,0.0,0.00029096446008073984,0.0011980968302313288,0.0,0.0,0.0,0.0,19.540126519557916,80.459873480442084,0.0
"07/08/2011 18:00 UTC",0.0,0.0,0.0,0.00032879806966705304,0.0013742253882230934,0.0,0.0,0.0,0.0,19.3067258201127,80.693274179887297,0.0
"07/08/2011 21:00 UTC",0.0,0.0,0.0,0.00032512355075881537,0.0015422256910289191,0.0,0.0,0.0,0.0,17.410966491064816,82.589033508935188,0.0
"07/08/2011 00:00 UTC",0.0,0.0,0.0,0.00031106750753108974,0.0019163958859577705,0.0,0.0,0.0,0.0,13.965100770696253,86.034899229303747,0.0
"08/08/2011 03:00 UTC",0.0,0.0,0.0,0.00037311957214916934,0.0018905304065699618,0.0,0.0,0.0,0.0,16.4830948095737,83.5169051904263,0.0
"08/08/2011 06:00 UTC",0.0,0.0,0.0,0.00039711216113099925,0.0018437444027889513,0.0,0.0,0.0,0.0,17.721444894104575,82.278555105895435,0.0
"08/08/2011 09:00 UTC",0.0,0.0,0.0,0.00044077278112215326,0.0015840893126639185,0.0,0.0,0.0,0.0,21.768039535867832,78.231960464132172,0.0
"08/08/2011 12:00 UTC",0.0,0.0,0.0,0.00046303225803996997,0.0012844638687464268,0.0,0.0,0.0,0.0,26.496897529122148,73.503102470877863,0.0
"08/08/2011 15:00 UTC",0.0,0.0,0.0,0.00047183361850188399,0.001074314551033396,0.0,0.0,0.0,0.0,30.516714232097254,69.483285767902743,0.0
"08/08/2011 18:00 UTC",0.0,0.0,0.0,0.00046048942703602456,0.0010919729144949408,0.0,0.0,0.0,0.0,29.661874218598538,70.338125781401459,0.0
"08/08/2011 21:00 UTC",0.0,0.0,0.0,0.00040438575238923511,0.0012289582743993813,0.0,0.0,0.0,0.0,24.758149278833454,75.241850721166543,0.0
"08/08/2011 00:00 UTC",0.0,0.0,0.0,0.00037602908637270917,0.0016126003094885091,0.0,0.0,0.0,0.0,18.908957453576299,81.091042546423694,0.0
